x1,x2,x3,x4,x5,x6,x7
75,0.872053872054,0.551819,0.891891891892,0.548597,0.885135135135,0.533346569676
76,0.86531986532,0.548729,0.905405405405,0.548425,0.888030888031,0.528671149697
77,0.882154882155,0.556118,0.891891891892,0.546847,0.885135135135,0.529089983711
78,0.872053872054,0.544479,0.898648648649,0.544466,0.890926640927,0.527310457354
79,0.86531986532,0.550964,0.898648648649,0.55158,0.887065637066,0.526901514719
80,0.861952861953,0.55017,0.885135135135,0.547453,0.888030888031,0.529031410986
81,0.875420875421,0.546024,0.891891891892,0.541804,0.888996138996,0.527826097251
82,0.86531986532,0.550069,0.891891891892,0.537357,0.888996138996,0.525559081534
83,0.878787878788,0.547163,0.878378378378,0.554041,0.892857142857,0.525105165008
84,0.875420875421,0.547796,0.898648648649,0.54753,0.888030888031,0.523600433899
85,0.872053872054,0.547091,0.905405405405,0.540429,0.891891891892,0.523870518884
86,0.882154882155,0.542348,0.871621621622,0.540764,0.893822393822,0.524826941113
87,0.882154882155,0.544911,0.898648648649,0.53755,0.888996138996,0.52440400692
88,0.882154882155,0.538175,0.891891891892,0.541122,0.890926640927,0.521693778659
89,0.882154882155,0.542241,0.885135135135,0.537445,0.893822393822,0.521314781375
90,0.878787878788,0.546853,0.878378378378,0.548422,0.891891891892,0.523808572743
91,0.878787878788,0.54935,0.905405405405,0.549259,0.896718146718,0.521469339671
92,0.872053872054,0.542844,0.898648648649,0.556288,0.896718146718,0.522832442204
93,0.882154882155,0.544386,0.891891891892,0.536856,0.895752895753,0.525429013613
94,0.882154882155,0.543208,0.898648648649,0.539656,0.899613899614,0.5186840053
95,0.872053872054,0.544181,0.898648648649,0.535767,0.899613899614,0.520557380091
96,0.878787878788,0.550151,0.885135135135,0.551027,0.899613899614,0.521198477639
97,0.872053872054,0.545852,0.891891891892,0.541234,0.894787644788,0.517471580317
98,0.882154882155,0.540247,0.885135135135,0.538654,0.891891891892,0.520821194161
99,0.885521885522,0.541547,0.898648648649,0.531548,0.901544401544,0.518462556785
100,0.878787878788,0.542425,0.891891891892,0.539723,0.897683397683,0.519197259515
101,0.888888888889,0.538171,0.891891891892,0.534316,0.896718146718,0.518428143732
102,0.882154882155,0.536578,0.898648648649,0.542095,0.898648648649,0.517848473488
103,0.892255892256,0.536994,0.905405405405,0.540349,0.894787644788,0.517821933772
104,0.872053872054,0.536946,0.891891891892,0.53757,0.894787644788,0.52007322698
105,0.878787878788,0.547258,0.891891891892,0.532559,0.900579150579,0.512583597401
106,0.885521885522,0.540345,0.891891891892,0.539348,0.896718146718,0.517451133392
107,0.875420875421,0.541247,0.891891891892,0.533243,0.896718146718,0.515583446933
108,0.875420875421,0.540499,0.891891891892,0.53721,0.901544401544,0.514815791003
109,0.882154882155,0.540177,0.891891891892,0.534389,0.893822393822,0.516721317092
110,0.878787878788,0.538461,0.898648648649,0.533579,0.896718146718,0.513196281255
111,0.882154882155,0.542709,0.885135135135,0.542161,0.906370656371,0.517081492196
112,0.882154882155,0.545256,0.891891891892,0.538909,0.897683397683,0.515800292312
113,0.882154882155,0.537775,0.891891891892,0.539289,0.900579150579,0.513754709577
114,0.882154882155,0.540124,0.885135135135,0.539074,0.898648648649,0.513465963736
115,0.882154882155,0.538605,0.891891891892,0.5344,0.899613899614,0.514915177491
116,0.885521885522,0.53678,0.891891891892,0.542057,0.898648648649,0.514616046863
117,0.888888888889,0.535466,0.878378378378,0.53949,0.90250965251,0.511588460805
118,0.885521885522,0.541947,0.878378378378,0.538803,0.897683397683,0.513385052617
119,0.888888888889,0.534983,0.885135135135,0.529746,0.90444015444,0.514539088522
120,0.885521885522,0.539893,0.885135135135,0.54148,0.900579150579,0.514465096374
121,0.885521885522,0.538605,0.891891891892,0.537686,0.90250965251,0.511928662255
122,0.885521885522,0.541742,0.891891891892,0.532708,0.905405405405,0.513636320599
123,0.882154882155,0.540293,0.891891891892,0.539617,0.900579150579,0.509856432331
124,0.875420875421,0.543466,0.885135135135,0.535221,0.900579150579,0.510924206507
125,0.885521885522,0.54207,0.891891891892,0.533874,0.900579150579,0.512926675868
126,0.878787878788,0.53844,0.885135135135,0.539931,0.905405405405,0.511301878566
127,0.885521885522,0.533736,0.885135135135,0.545719,0.90250965251,0.51359720672
128,0.895622895623,0.534143,0.898648648649,0.53447,0.90250965251,0.511959148535
129,0.885521885522,0.532416,0.891891891892,0.53648,0.901544401544,0.51312202733
130,0.888888888889,0.532703,0.885135135135,0.537694,0.905405405405,0.513106055817
131,0.892255892256,0.538363,0.885135135135,0.535735,0.905405405405,0.510931662151
132,0.878787878788,0.533341,0.898648648649,0.536372,0.900579150579,0.511418887202
133,0.888888888889,0.538099,0.891891891892,0.536533,0.906370656371,0.510182351794
134,0.882154882155,0.535422,0.891891891892,0.53732,0.903474903475,0.507487189816
135,0.892255892256,0.531635,0.891891891892,0.540917,0.897683397683,0.510635183124
136,0.882154882155,0.535239,0.885135135135,0.535691,0.895752895753,0.512488932913
137,0.885521885522,0.535516,0.878378378378,0.53643,0.900579150579,0.51171401868
138,0.892255892256,0.534305,0.885135135135,0.539669,0.900579150579,0.509983035358
139,0.892255892256,0.531645,0.891891891892,0.533581,0.903474903475,0.509725879173
140,0.888888888889,0.532009,0.898648648649,0.53981,0.90444015444,0.508204932263
141,0.885521885522,0.533067,0.885135135135,0.530994,0.903474903475,0.509974859856
142,0.882154882155,0.530379,0.885135135135,0.541216,0.903474903475,0.510376162856
143,0.888888888889,0.532235,0.878378378378,0.539033,0.901544401544,0.506524813566
144,0.882154882155,0.535312,0.871621621622,0.540728,0.903474903475,0.507784776821
145,0.885521885522,0.532797,0.885135135135,0.540202,0.907335907336,0.506976442908
146,0.872053872054,0.541564,0.885135135135,0.538932,0.907335907336,0.506383179583
147,0.892255892256,0.535669,0.885135135135,0.535904,0.907335907336,0.508310345494
148,0.892255892256,0.532446,0.878378378378,0.536189,0.909266409266,0.506070844685
149,0.878787878788,0.535144,0.885135135135,0.537837,0.906370656371,0.507773150118
150,0.878787878788,0.536738,0.885135135135,0.530681,0.912162162162,0.508022752048
151,0.885521885522,0.532661,0.885135135135,0.531312,0.90444015444,0.50809941996
152,0.885521885522,0.53977,0.885135135135,0.535874,0.90444015444,0.508153766279
153,0.885521885522,0.537487,0.885135135135,0.533356,0.907335907336,0.507512624084
154,0.875420875421,0.538037,0.878378378378,0.53699,0.901544401544,0.507793259782
155,0.888888888889,0.534923,0.878378378378,0.525805,0.910231660232,0.506078238653
156,0.882154882155,0.529109,0.891891891892,0.539713,0.908301158301,0.505933622941
157,0.888888888889,0.534492,0.891891891892,0.531688,0.900579150579,0.50557063146
158,0.885521885522,0.536153,0.885135135135,0.533939,0.911196911197,0.50752730938
159,0.882154882155,0.537551,0.885135135135,0.540286,0.906370656371,0.502891339045
160,0.888888888889,0.533612,0.878378378378,0.528418,0.908301158301,0.505719078093
161,0.878787878788,0.537582,0.885135135135,0.524844,0.913127413127,0.502628604993
162,0.882154882155,0.537363,0.885135135135,0.534527,0.909266409266,0.503350976006
163,0.882154882155,0.530401,0.885135135135,0.528817,0.906370656371,0.504739496814
164,0.888888888889,0.531193,0.891891891892,0.529605,0.908301158301,0.505816930855
165,0.89898989899,0.532483,0.885135135135,0.539741,0.913127413127,0.503107982598
166,0.878787878788,0.527836,0.885135135135,0.532656,0.910231660232,0.501826532214
167,0.882154882155,0.531411,0.891891891892,0.537852,0.910231660232,0.505206732906
168,0.885521885522,0.535381,0.891891891892,0.530526,0.908301158301,0.505220440249
169,0.882154882155,0.538051,0.885135135135,0.529303,0.911196911197,0.502112277571
170,0.895622895623,0.533263,0.891891891892,0.53729,0.90444015444,0.504220876224
171,0.882154882155,0.535571,0.878378378378,0.53047,0.910231660232,0.50301912542
172,0.875420875421,0.540485,0.885135135135,0.5238,0.906370656371,0.504323143757
173,0.888888888889,0.530387,0.891891891892,0.519206,0.906370656371,0.50212086064
174,0.895622895623,0.539942,0.891891891892,0.534296,0.912162162162,0.502859668037
175,0.885521885522,0.534625,0.891891891892,0.536884,0.908301158301,0.504082928523
176,0.885521885522,0.533549,0.885135135135,0.535708,0.909266409266,0.504002467431
177,0.892255892256,0.537973,0.878378378378,0.526581,0.913127413127,0.500307683434
178,0.885521885522,0.530921,0.885135135135,0.533744,0.907335907336,0.501209435316
179,0.888888888889,0.530052,0.871621621622,0.537247,0.903474903475,0.503101129559
180,0.892255892256,0.537437,0.878378378378,0.533442,0.905405405405,0.503627767664
181,0.885521885522,0.531851,0.891891891892,0.544131,0.908301158301,0.499017743761
182,0.878787878788,0.535819,0.878378378378,0.532145,0.910231660232,0.499655778804
183,0.882154882155,0.535314,0.871621621622,0.529421,0.907335907336,0.500242611961
184,0.885521885522,0.530591,0.885135135135,0.533816,0.910231660232,0.50284157423
185,0.895622895623,0.528149,0.885135135135,0.526172,0.911196911197,0.502002761056
186,0.888888888889,0.535389,0.878378378378,0.537974,0.909266409266,0.497401141752
187,0.888888888889,0.530034,0.878378378378,0.532111,0.909266409266,0.501523560078
188,0.892255892256,0.53216,0.891891891892,0.533362,0.905405405405,0.497688831395
189,0.885521885522,0.536446,0.885135135135,0.536573,0.916023166023,0.499275321091
190,0.888888888889,0.525122,0.891891891892,0.531761,0.908301158301,0.501471425806
191,0.888888888889,0.53437,0.878378378378,0.536687,0.913127413127,0.501536584844
192,0.878787878788,0.536838,0.878378378378,0.543217,0.908301158301,0.49951329275
193,0.89898989899,0.532194,0.891891891892,0.534732,0.912162162162,0.499900549765
194,0.895622895623,0.530577,0.891891891892,0.540925,0.909266409266,0.498627818689
195,0.888888888889,0.540046,0.891891891892,0.541387,0.909266409266,0.499472655155
196,0.888888888889,0.536529,0.898648648649,0.529239,0.912162162162,0.497171745912
197,0.878787878788,0.533721,0.878378378378,0.529957,0.915057915058,0.498110265575
198,0.885521885522,0.529737,0.878378378378,0.539902,0.909266409266,0.497558935384
199,0.888888888889,0.536783,0.878378378378,0.528004,0.915057915058,0.495537361008
200,0.892255892256,0.524961,0.878378378378,0.531475,0.916988416988,0.496545315364
201,0.895622895623,0.536289,0.885135135135,0.535522,0.913127413127,0.495903857541
202,0.885521885522,0.539146,0.878378378378,0.530234,0.907335907336,0.498058525177
203,0.885521885522,0.53206,0.878378378378,0.53349,0.913127413127,0.496498003199
204,0.882154882155,0.527774,0.885135135135,0.540124,0.912162162162,0.497980867459
205,0.892255892256,0.529789,0.891891891892,0.531469,0.912162162162,0.495516198712
206,0.892255892256,0.523627,0.878378378378,0.529977,0.916023166023,0.497228667428
207,0.892255892256,0.53147,0.878378378378,0.532477,0.912162162162,0.496641216131
208,0.882154882155,0.52815,0.891891891892,0.529639,0.910231660232,0.495251072765
209,0.892255892256,0.534485,0.878378378378,0.52776,0.914092664093,0.495824956641
210,0.892255892256,0.52723,0.891891891892,0.53821,0.917953667954,0.49643574189
211,0.888888888889,0.535461,0.878378378378,0.531527,0.911196911197,0.498647925246
212,0.888888888889,0.536835,0.885135135135,0.528377,0.918918918919,0.494605906682
213,0.885521885522,0.532798,0.885135135135,0.52885,0.915057915058,0.494269080604
214,0.885521885522,0.531303,0.885135135135,0.532366,0.916988416988,0.49470381456
215,0.878787878788,0.538216,0.885135135135,0.530189,0.911196911197,0.49772838575
216,0.885521885522,0.534233,0.891891891892,0.5346,0.915057915058,0.495392455443
217,0.878787878788,0.532163,0.891891891892,0.531614,0.914092664093,0.497892277351
218,0.892255892256,0.53373,0.885135135135,0.53765,0.912162162162,0.497881140258
219,0.882154882155,0.532451,0.878378378378,0.531177,0.913127413127,0.496400314869
220,0.895622895623,0.536451,0.878378378378,0.538353,0.916023166023,0.493740536301
221,0.885521885522,0.531772,0.891891891892,0.530694,0.916988416988,0.495172047477
222,0.895622895623,0.533399,0.891891891892,0.530504,0.916988416988,0.492793471427
223,0.888888888889,0.529907,0.878378378378,0.5209,0.916023166023,0.496637039433
224,0.878787878788,0.541045,0.885135135135,0.537635,0.916023166023,0.49443667195
225,0.885521885522,0.531024,0.885135135135,0.525823,0.916023166023,0.493583096961
226,0.892255892256,0.531161,0.878378378378,0.525129,0.913127413127,0.497323110527
227,0.882154882155,0.531466,0.885135135135,0.526497,0.914092664093,0.495035228812
228,0.892255892256,0.532288,0.891891891892,0.527378,0.916988416988,0.492658354831
229,0.892255892256,0.533602,0.891891891892,0.526186,0.919884169884,0.494646952419
230,0.875420875421,0.528037,0.885135135135,0.532935,0.912162162162,0.494805753921
231,0.885521885522,0.543959,0.878378378378,0.532151,0.914092664093,0.494407561985
232,0.878787878788,0.534698,0.885135135135,0.530183,0.916023166023,0.494553401318
233,0.882154882155,0.538997,0.898648648649,0.532836,0.918918918919,0.492747163681
234,0.895622895623,0.530358,0.885135135135,0.536948,0.912162162162,0.492486192223
235,0.888888888889,0.526125,0.885135135135,0.533379,0.919884169884,0.492717674225
236,0.888888888889,0.53547,0.885135135135,0.53436,0.919884169884,0.491467763213
237,0.892255892256,0.52598,0.891891891892,0.534365,0.920849420849,0.491786337727
238,0.89898989899,0.528338,0.878378378378,0.533543,0.914092664093,0.493804696904
239,0.888888888889,0.526026,0.898648648649,0.524763,0.916023166023,0.494194063556
240,0.89898989899,0.529103,0.885135135135,0.538734,0.920849420849,0.492932564273
241,0.888888888889,0.533159,0.885135135135,0.537896,0.916988416988,0.494795772675
242,0.895622895623,0.533357,0.891891891892,0.53961,0.915057915058,0.492618673441
243,0.878787878788,0.53412,0.898648648649,0.534031,0.917953667954,0.489808313865
244,0.888888888889,0.541302,0.885135135135,0.53853,0.916988416988,0.489854028786
245,0.895622895623,0.539661,0.878378378378,0.536998,0.916988416988,0.491776964954
246,0.888888888889,0.536418,0.898648648649,0.537316,0.917953667954,0.490816107588
247,0.892255892256,0.542953,0.885135135135,0.532868,0.918918918919,0.489627311704
248,0.885521885522,0.532761,0.885135135135,0.532244,0.916988416988,0.490975747467
249,0.885521885522,0.533803,0.885135135135,0.541907,0.914092664093,0.491374018225
250,0.885521885522,0.538351,0.891891891892,0.53087,0.918918918919,0.491234683622
251,0.892255892256,0.532571,0.885135135135,0.538908,0.916988416988,0.492104955622
252,0.882154882155,0.532607,0.878378378378,0.541269,0.916988416988,0.490075975657
253,0.892255892256,0.527398,0.878378378378,0.536695,0.921814671815,0.491634791537
254,0.888888888889,0.539798,0.891891891892,0.524397,0.918918918919,0.489740106245
255,0.885521885522,0.533336,0.885135135135,0.536386,0.916023166023,0.489826751031
256,0.888888888889,0.530256,0.885135135135,0.534915,0.920849420849,0.489751310882
257,0.888888888889,0.538224,0.891891891892,0.539612,0.918918918919,0.491491364351
258,0.892255892256,0.530733,0.878378378378,0.543563,0.915057915058,0.494432493527
259,0.892255892256,0.524693,0.885135135135,0.534657,0.919884169884,0.49078986601
260,0.888888888889,0.542663,0.891891891892,0.530648,0.92277992278,0.487782480404
261,0.895622895623,0.535459,0.898648648649,0.522549,0.915057915058,0.489717187108
262,0.882154882155,0.542983,0.891891891892,0.538927,0.917953667954,0.487498662301
263,0.882154882155,0.536543,0.885135135135,0.524835,0.917953667954,0.490130234179
264,0.895622895623,0.525805,0.878378378378,0.537282,0.917953667954,0.491292130188
265,0.895622895623,0.534406,0.885135135135,0.534675,0.916988416988,0.489486997077
266,0.895622895623,0.533104,0.891891891892,0.524226,0.921814671815,0.489979864778
267,0.882154882155,0.532953,0.891891891892,0.545285,0.918918918919,0.490674947104
268,0.885521885522,0.539708,0.885135135135,0.538201,0.923745173745,0.488000608319
269,0.888888888889,0.532087,0.885135135135,0.54004,0.920849420849,0.489220379863
270,0.885521885522,0.534553,0.898648648649,0.528584,0.92277992278,0.488041696286
271,0.892255892256,0.533207,0.885135135135,0.528944,0.918918918919,0.486634481483
272,0.895622895623,0.530505,0.885135135135,0.53111,0.917953667954,0.488976039942
273,0.878787878788,0.539452,0.885135135135,0.538215,0.917953667954,0.487750257074
274,0.888888888889,0.534396,0.885135135135,0.540244,0.918918918919,0.48875881208
275,0.892255892256,0.53869,0.878378378378,0.536564,0.918918918919,0.488895608767
276,0.892255892256,0.534149,0.885135135135,0.534333,0.917953667954,0.489115916969
277,0.892255892256,0.538138,0.891891891892,0.539677,0.92277992278,0.487987565028
278,0.882154882155,0.544956,0.898648648649,0.531768,0.917953667954,0.49050480346
279,0.892255892256,0.533358,0.885135135135,0.541248,0.919884169884,0.489179876205
280,0.872053872054,0.53884,0.891891891892,0.538594,0.917953667954,0.487922248003
281,0.888888888889,0.538767,0.891891891892,0.550215,0.921814671815,0.486170957102
282,0.882154882155,0.535331,0.898648648649,0.53361,0.919884169884,0.489438943651
283,0.885521885522,0.52697,0.885135135135,0.526938,0.923745173745,0.486428455381
284,0.885521885522,0.536617,0.891891891892,0.533554,0.920849420849,0.488125735498
285,0.885521885522,0.538319,0.885135135135,0.532296,0.923745173745,0.48748370027
286,0.888888888889,0.529291,0.885135135135,0.521293,0.918918918919,0.489018890964
287,0.888888888889,0.533378,0.878378378378,0.533246,0.916988416988,0.48899263903
288,0.885521885522,0.533152,0.885135135135,0.539032,0.920849420849,0.483820819026
289,0.885521885522,0.546131,0.891891891892,0.533329,0.918918918919,0.487610318371
290,0.872053872054,0.537565,0.891891891892,0.524639,0.921814671815,0.487361774136
291,0.888888888889,0.540876,0.891891891892,0.534819,0.919884169884,0.48394660715
292,0.882154882155,0.52845,0.885135135135,0.532738,0.92277992278,0.484514949174
293,0.892255892256,0.534568,0.885135135135,0.535418,0.920849420849,0.483770672649
294,0.892255892256,0.535935,0.891891891892,0.527994,0.921814671815,0.485455703551
295,0.885521885522,0.540009,0.885135135135,0.537858,0.918918918919,0.486136391586
296,0.885521885522,0.528473,0.878378378378,0.543899,0.925675675676,0.485401733386
297,0.888888888889,0.537557,0.891891891892,0.523328,0.920849420849,0.487359218846
298,0.895622895623,0.533434,0.885135135135,0.543515,0.925675675676,0.486632415802
299,0.888888888889,0.537411,0.891891891892,0.537506,0.921814671815,0.485337268202
300,0.892255892256,0.529648,0.891891891892,0.52936,0.918918918919,0.485425114747
301,0.892255892256,0.535077,0.891891891892,0.532982,0.921814671815,0.484437696952
302,0.892255892256,0.528892,0.891891891892,0.541504,0.917953667954,0.484327377615
303,0.89898989899,0.529659,0.885135135135,0.532471,0.92471042471,0.481989974796
304,0.888888888889,0.540218,0.885135135135,0.542397,0.92277992278,0.485518668839
305,0.89898989899,0.529898,0.878378378378,0.553285,0.923745173745,0.485292732831
306,0.885521885522,0.531432,0.885135135135,0.539061,0.921814671815,0.485667767097
307,0.885521885522,0.534424,0.891891891892,0.534131,0.916023166023,0.485451685761
308,0.888888888889,0.541046,0.891891891892,0.529289,0.930501930502,0.482276358084
309,0.892255892256,0.534542,0.878378378378,0.548022,0.92277992278,0.485090764333
310,0.885521885522,0.537121,0.891891891892,0.546539,0.92471042471,0.484197086694
311,0.892255892256,0.529541,0.898648648649,0.53034,0.92277992278,0.481513379854
312,0.892255892256,0.53659,0.885135135135,0.540845,0.919884169884,0.484808709401
313,0.895622895623,0.53435,0.885135135135,0.545014,0.929536679537,0.484919293967
314,0.888888888889,0.526707,0.878378378378,0.54472,0.923745173745,0.482834283565
315,0.895622895623,0.528334,0.878378378378,0.530602,0.92277992278,0.482762936344
316,0.885521885522,0.534031,0.891891891892,0.533763,0.921814671815,0.484797813027
317,0.895622895623,0.54139,0.891891891892,0.539885,0.92471042471,0.48377125132
318,0.878787878788,0.538631,0.885135135135,0.543239,0.917953667954,0.483269983392
319,0.885521885522,0.538517,0.891891891892,0.531371,0.921814671815,0.48419440345
320,0.888888888889,0.542849,0.885135135135,0.53235,0.92471042471,0.481553437282
321,0.888888888889,0.533011,0.885135135135,0.539119,0.923745173745,0.485294222256
322,0.895622895623,0.536413,0.891891891892,0.533707,0.925675675676,0.484578618212
323,0.885521885522,0.5379,0.878378378378,0.537752,0.921814671815,0.481788480259
324,0.885521885522,0.531252,0.891891891892,0.529581,0.925675675676,0.483572771766
325,0.882154882155,0.536961,0.885135135135,0.527916,0.921814671815,0.482625417152
326,0.895622895623,0.5416,0.885135135135,0.53411,0.92471042471,0.483727413025
327,0.888888888889,0.53385,0.885135135135,0.534144,0.917953667954,0.484817071771
328,0.885521885522,0.525104,0.891891891892,0.541791,0.92471042471,0.482990240153
329,0.895622895623,0.528785,0.891891891892,0.545884,0.92471042471,0.480838254957
330,0.888888888889,0.534563,0.891891891892,0.531943,0.916023166023,0.485952575465
331,0.895622895623,0.53495,0.871621621622,0.542338,0.925675675676,0.48547928835
332,0.888888888889,0.533707,0.891891891892,0.538601,0.921814671815,0.48263623505
333,0.888888888889,0.53067,0.891891891892,0.53604,0.92471042471,0.483129877957
334,0.895622895623,0.53459,0.885135135135,0.536192,0.92471042471,0.483156218607
335,0.888888888889,0.538165,0.885135135135,0.545263,0.925675675676,0.482511861789
336,0.895622895623,0.536583,0.885135135135,0.549832,0.923745173745,0.485493366207
337,0.885521885522,0.531311,0.885135135135,0.543282,0.92471042471,0.481168341222
338,0.888888888889,0.537243,0.891891891892,0.536222,0.92277992278,0.483560328778
339,0.882154882155,0.53251,0.885135135135,0.544915,0.926640926641,0.482993603328
340,0.885521885522,0.530376,0.878378378378,0.531555,0.925675675676,0.481694638039
341,0.888888888889,0.531472,0.878378378378,0.540264,0.926640926641,0.483322292796
342,0.888888888889,0.53835,0.885135135135,0.54225,0.92471042471,0.479013831114
343,0.878787878788,0.545201,0.891891891892,0.533016,0.92471042471,0.480800423383
344,0.89898989899,0.531275,0.885135135135,0.544229,0.926640926641,0.481715460196
345,0.882154882155,0.53164,0.891891891892,0.537923,0.921814671815,0.481090904548
346,0.892255892256,0.535572,0.878378378378,0.537887,0.930501930502,0.480395718431
347,0.895622895623,0.528566,0.891891891892,0.526363,0.927606177606,0.483981966742
348,0.882154882155,0.530531,0.891891891892,0.545461,0.92277992278,0.482590971536
349,0.892255892256,0.54023,0.878378378378,0.54444,0.920849420849,0.481872445368
